,0,1,2,3,4
3,2014-08-09,上海百逸动漫,A轮,数千万人民币,早鸟基金
4,2014-08-09,克鲁信息路由,天使轮,500万人民币,未透露
5,2014-08-09,霸蛮,天使轮,数百万人民币,IDG资本 真格基金 险峰长青 田里
6,2014-08-08,刃游网络Haymaker Game,天使轮,未透露,东方富海 黄国强
7,2014-08-08,樱桃奶牛,天使轮,数百万人民币,PreAngel 顾浩
8,2014-08-08,老盛昌汤包,战略投资,未透露,今日资本
9,2014-08-08,科特环保,新三板,数亿人民币,未透露
10,2014-08-08,娱加娱乐,天使轮,1000万人民币,IDG资本
11,2014-08-08,和德元茶业,天使轮,数百万人民币,广州天使投资
12,2014-08-08,慢农优选,天使轮,数百万人民币,险峰长青
13,2014-08-08,自游网络,天使轮,数百万人民币,志成资本
14,2014-08-08,优朋普乐,C轮,数千万人民币,创维集团
15,2014-08-08,欢众游戏,A轮,数千万人民币,信天创投 磐谷创投 蒋宇捷
16,2014-08-07,御家汇,A轮,数百万人民币,深创投
17,2014-08-07,火瀑云,B轮,未透露,未透露
18,2014-08-07,聚投融,天使轮,1000万人民币,未透露
19,2014-08-07,雪人电影,天使轮,数百万人民币,华映资本
0,2014-08-07,携程,IPO上市后,5亿美元,Priceline
1,2014-08-06,慧盾安全,天使轮,未透露,领军创投
2,2014-08-06,久日新材,E轮,4820万人民币,深创投 同创伟业 盈峰资本
3,2014-08-06,好牙医,天使轮,数百万人民币,未透露
4,2014-08-06,云净系统,A轮,未透露,未透露
5,2014-08-06,北京辉耀时代,天使轮,数百万人民币,未透露
6,2014-08-06,亿乘科技,天使轮,数百万人民币,险峰长青
7,2014-08-06,诸葛io,天使轮,数百万人民币,未透露
8,2014-08-06,活法儿,天使轮,数百万人民币,梅花天使创投
9,2014-08-06,车多多,不明确,未透露,险峰长青
10,2014-08-06,V助理,种子轮,38万人民币,未透露
11,2014-08-06,包拼车,天使轮,200万人民币,未透露
12,2014-08-06,礼我吧,天使轮,200万人民币,未透露
13,2014-08-06,乐华娱乐,B轮,3亿人民币,华人文化产业基金 引力传媒
14,2014-08-06,原点手机,A+轮,数千万人民币,PreAngel 安思晟投资ACEON
15,2014-08-05,嘉兴申花科技,天使轮,数百万人民币,海丰至诚
16,2014-08-05,Cosiway宜泰尔商贸,A轮,数千万人民币,挚信资本
17,2014-08-05,辅导团,天使轮,数百万人民币,信天创投 蒋宇捷
18,2014-08-05,爱豆,Pre-A轮,1000万人民币,经纬中国
19,2014-08-05,mo9先玩后付,C轮,数千万美元,Ventech China银泰资本 刘立坤
0,2014-08-04,布科思科技,天使轮,288万人民币,中科创星
1,2014-08-04,六角国际,不明确,未透露,Integral雄厚资本
2,2014-08-04,星环科技,A轮,数千万美元,方广资本 信雅达 恒生电子
3,2014-08-04,极米科技,A轮,1亿人民币,创东方投资
4,2014-08-04,MemBlaze忆恒创源科技,B+轮,2000万美元,贝塔斯曼亚洲投资基金 英飞尼迪Infinity
5,2014-08-03,亥伯龙神科技,天使轮,300万人民币,星辉互动娱乐
6,2014-08-03,平行世界,天使轮,数百万人民币,云天使基金
7,2014-08-03,摇篮网,D轮,数千万美元,未透露
8,2014-08-03,十年后,天使轮,数百万人民币,创新谷Innovalley
9,2014-08-03,高搜易,天使轮,3000万人民币,创东方投资 李享
10,2014-08-03,Noitom诺亦腾,A轮,数百万美元,君联资本
11,2014-08-02,天耀宏图,A轮,数千万人民币,亦庄互联基金
12,2014-08-02,广视通达,B轮,数千万人民币,深创投
13,2014-08-02,爱拍SDK,C轮,3800万美元,未透露
14,2014-08-02,ParaTera并行科技,天使轮,数百万人民币,北京马力天使投资中心
15,2014-08-02,好学网,A轮,数千万美元,未透露
16,2014-08-02,逗拍,天使轮,数百万人民币,天使湾
17,2014-08-02,小麦公社,A轮,1000万美元,红杉资本中国
18,2014-08-01,万普隆能源,A轮,未透露,首科文创 绿河投资
19,2014-08-01,欧姆尼克,A轮,未透露,嘉富诚
0,2014-08-01,柠檬健身,天使轮,未透露,未透露
1,2014-08-01,根力多,新三板,未透露,未透露
2,2014-08-01,天信瑞安,B轮,未透露,中海投资
3,2014-08-01,会稽山,IPO上市,4.43亿人民币,未透露
4,2014-08-01,并行科技,天使轮,数百万人民币,北京马力天使投资中心
5,2014-08-01,绿洲游戏,B轮,数千万人民币,中国文化产业投资基金
6,2014-08-01,雅康博生物,A轮,未透露,赛富基金 基石资本
7,2014-08-01,云太基,天使轮,500万人民币,同创伟业
8,2014-08-01,贵太太茶油,B轮,7300万人民币,同创伟业 华山资本WestSummit Capital
9,2014-08-01,钱端,天使轮,数百万人民币,IDG资本
10,2014-08-01,孩子王,B+轮,数亿美元,华平投资 高瓴资本
11,2014-08-01,有情趣,天使轮,250万人民币,普华资本 沈琴华 汪军
12,2014-08-01,明微电子,战略投资,未透露,金沙江创投 潘晓峰
13,2014-08-01,晶晶亮,A轮,数千万人民币,深创投
14,2014-08-01,瑞光康泰,A轮,数百万人民币,未透露
15,2014-08-01,我爱我家网,B+轮,1600万人民币,浙商创投
16,2014-08-01,真融宝,天使轮,270万人民币,吴世春
17,2014-08-01,九樱天下,B轮,数百万人民币,合力投资
18,2014-08-01,触韵游戏,A轮,未透露,未透露
19,2014-08-01,带客通,天使轮,未透露,未透露
0,2014-08-01,友德医,A轮,未透露,宜华资本
1,2014-08-01,跟谁学,天使轮,未透露,启赋资本 顾凯
2,2014-08-01,葩旅行,天使轮,未透露,未透露
3,2014-08-01,要开会网,A轮,数千万人民币,IDG资本
4,2014-08-01,银讯网,A轮,1000万人民币,君联资本
5,2014-08-01,SatOnLine,A轮,未透露,学大教育 王求乐Albert
6,2014-08-01,餐桌网,A轮,未透露,未透露
7,2014-08-01,捏捏APP,天使轮,未透露,真格基金
8,2014-08-01,用钱宝,A轮,500万美元,晨兴资本 程宇
9,2014-08-01,易科学,种子轮,数十万人民币,未透露
10,2014-08-01,健能隆医药,种子轮,未透露,Integral雄厚资本
11,2014-08-01,娱亚互动,天使轮,120万美元,Dream Incubator
12,2014-08-01,腾网网络,天使轮,400万人民币,黑马基金
13,2014-08-01,路演中,天使轮,500万人民币,黑马基金
14,2014-08-01,安师傅代驾,A轮,数千万人民币,有成资本
15,2014-08-01,快狗速运GoGoVan,A轮,650万美元,未透露
16,2014-08-01,Invite精选,Pre-A轮,100万美元,北极光创投
17,2014-08-01,明星衣橱,B轮,5000万美元,达晨创投 唯品会
18,2014-08-01,EQ童学,A轮,数千万人民币,启赋资本 曾峥
19,2014-08-01,青苹果健康,A轮,500万美元,金沙江创投
0,2014-08-01,校导,天使轮,450万人民币,红石诚金
1,2014-08-01,疯点,B轮,数千万人民币,未透露
2,2014-08-01,小马购车,天使轮,250万美元,合力投资
3,2014-08-01,悦跑圈,天使轮,数百万人民币,奇虎360 孙培麟
4,2014-08-01,泡泡洗衣,天使轮,数百万人民币,隆领投资 蔡文胜
5,2014-08-01,即科金融Geex Finance,A轮,数百万美元,红杉资本中国
6,2014-08-01,优分期,天使轮,1000万人民币,真格基金
7,2014-08-01,车极客MotorGeek,天使轮,数百万人民币,有成资本
8,2014-08-01,毛豆网,天使轮,200万人民币,清华x-lab创业DNA基金
9,2014-08-01,我要看牙网,A轮,1000万人民币,东方富海 力合清源
10,2014-08-01,访工场科技,天使轮,数百万人民币,未透露
11,2014-08-01,漫骆驼,天使轮,数百万人民币,新进创投
12,2014-08-01,表情Me,天使轮,600万人民币,真格基金 英诺天使基金
13,2014-08-01,星愿汇,A轮,数百万美元,SIG海纳亚洲 闫丹
14,2014-08-01,奇点集,A轮,数千万人民币,景林投资
15,2014-08-01,阜鼎保理,A轮,数千万人民币,经纬中国 钱坤
16,2014-08-01,深圳景良教育,收购,数亿人民币,未透露
17,2014-08-01,弹吧钢琴陪练,天使轮,数百万人民币,华创资本
18,2014-08-01,Halo哈罗科技,天使轮,数百万人民币,未透露
19,2014-08-01,高友,天使轮,数百万人民币,未透露
0,2014-08-01,北京海霖科技HAPPYLINK,天使轮,数百万人民币,未透露
1,2014-08-01,优集品,A轮,数百万美元,DCM中国 林欣禾
2,2014-08-01,中山点通网络科技,A轮,数千万人民币,未透露
3,2014-08-01,365关爱您,A轮,数千万人民币,未透露
4,2014-08-01,SequoiaDB 巨杉数据库,天使轮,数百万人民币,极客帮创投
5,2014-08-01,创新伙伴InnoBuddy,A轮,数千万美元,百度公司
6,2014-08-01,指点传媒,收购,1.67亿人民币,未透露
7,2014-08-01,元子育儿,天使轮,1000万人民币,浙商创投
8,2014-08-01,拇指游玩科技,A轮,3000万人民币,骅威科技
9,2014-08-01,快捷酒店管家,B轮,数千万美元,携程
10,2014-08-01,银河互联网电视,A轮,3000万人民币,未透露
11,2014-08-01,北京新知堂,收购,4759万人民币,未透露
12,2014-08-01,OnlyLover爱唯一,天使轮,100万美元,清流资本 潘溶融
13,2014-08-01,1018汽车俱乐部,A轮,1000万人民币,未透露
14,2014-08-01,星云颜值,A轮,4000万人民币,深创投 小村资本
15,2014-08-01,实验楼,天使轮,数百万人民币,真格基金
16,2014-08-01,GMAT加分宝,A轮,300万美元,真格基金 好未来(学而思) Atlas Venture
17,2014-08-01,乐融融网,天使轮,数百万人民币,未透露
18,2014-08-01,金山云,B轮,数亿人民币,小米科技
19,2014-08-01,约你妹,A轮,300万美元,未透露
0,2014-08-01,No装艺术网,天使轮,数百万人民币,未透露
1,2014-08-01,旅行派,天使轮,500万人民币,五岳资本 王博
2,2014-08-01,芭乐,B轮,1亿人民币,阿里巴巴 TCL资本 乐视网
3,2014-08-01,91y平台,收购,9360万人民币,顺网科技
4,2014-08-01,远江信息,收购,5.5亿人民币,未透露
5,2014-08-01,儒意影业,收购,15亿人民币,未透露
6,2014-08-01,远程卫士,A轮,数百万人民币,未透露
7,2014-08-01,快盘,收购,3300万美元,迅雷
8,2014-08-01,会小二,A轮,数千万人民币,IDG资本
9,2014-08-01,99分期,天使轮,数百万人民币,未透露
10,2014-08-01,跨考教育,B轮,3000万人民币,腾讯
11,2014-08-01,酒仙网,F轮-上市前,3亿人民币,未透露
12,2014-08-01,拉勾网,B轮,2500万美元,启明创投 贝塔斯曼亚洲投资基金 黄佩华
13,2014-08-01,洗爱车,天使轮,数百万人民币,中路资本
14,2014-08-01,趣加游戏FunPlus,收购,60.21亿人民币,未透露
15,2014-08-01,艾德思奇adSage,收购,9588万美元,百视通
16,2014-08-01,贷小秘,A轮,500万美元,晨兴资本
17,2014-08-01,幸福9号商城,A轮,1亿人民币,浙商创投
18,2014-08-01,GoGoVan高高客货车,A轮,650万美元,未透露
19,2014-08-01,伯乐区,天使轮,数百万人民币,未透露
0,2014-08-01,5U家庭医生,A轮,数千万人民币,挚信资本 赛富基金
1,2014-08-01,Rkylin瑞金麟,B轮,数千万人民币,维思资本
2,2014-08-01,来来会,B轮,1亿人民币,鼎晖投资 复星锐正资本 Integral雄厚资本
3,2014-08-01,中科红旗,收购,3862万人民币,五甲万京
4,2014-08-01,上海都玩网络,收购,14.28亿人民币,未透露
5,2014-08-01,辣妈汇,A轮,9000万人民币,德同资本 赛富基金 远镜创投
6,2014-08-01,橄榄公社APP,A轮,1000万人民币,IDG资本
7,2014-08-01,湘财证券,收购,90亿人民币,大智慧
8,2014-08-01,每日Q游戏,天使轮,数百万人民币,未透露
9,2014-08-01,安华亿能,A轮,数千万人民币,秉鸿资本
10,2014-08-01,星图数据Syntun,A轮,数百万美元,亦庄普丰国际创投
11,2014-08-01,赶集网,E轮,2亿美元,凯雷亚洲基金 Tiger老虎基金(中国)
12,2014-08-01,Dermot,收购,未透露,世纪互联
13,2014-08-01,婚趣网,天使轮,100万人民币,未透露
14,2014-08-01,脉脉,B轮,2000万美元,IDG资本 晨兴资本
15,2014-08-01,同盾科技,A+轮,1000万美元,IDG资本 宽带资本CBC 李丰 蒋健 王淮
16,2014-08-01,魔秀科技,收购,3000万人民币,猎豹移动
17,2014-08-01,一点租车,A轮,1000万人民币,绵石投资
18,2014-08-01,拉手网,D轮,未透露,金沙江创投 麦顿投资
19,2014-08-01,互动吧,A轮,数百万美元,策源创投
0,2014-08-01,用户宝,天使轮,数百万人民币,未透露
1,2014-08-01,深圳巧贝科技,天使轮,数百万人民币,NextBig三万弘合投资
2,2014-08-01,住百家,A轮,数百万美元,联想之星 王明耀
3,2014-08-01,乐逗游戏,IPO上市,数亿美元,未透露
4,2014-08-01,中国人才热线,收购,未透露,未透露
5,2014-08-01,婚礼纪,A轮,数百万美元,祥峰投资
6,2014-08-01,阿姨来了,A轮,数百万美元,清科创投
7,2014-08-01,盈盈理财,A轮,数千万美元,GGV纪源资本
8,2014-08-01,易大师,天使轮,数百万人民币,未透露
9,2014-08-01,快钱包,收购,未透露,未透露
10,2014-08-01,哈哈拼车,B轮,数千万美元,红杉资本中国 创新工场
11,2014-08-01,汇智游戏,A轮,2000万人民币,友阿股份
12,2014-08-01,中粮我买网,B轮,1亿美元,IDG资本 赛富基金
13,2014-08-01,成都八千翼网络,收购,1200万人民币,腾邦国际
14,2014-08-01,七牛云,C轮,数千万美元,经纬中国 启明创投 宽带资本CBC 毛圣博 刘唯
15,2014-07-31,上元堂,新三板,未透露,未透露
16,2014-07-31,佳顺智能,A轮,1000万人民币,北极光创投 宝安投资
17,2014-07-31,普偌迈,A轮,未透露,未透露
18,2014-07-31,风脉能源,A轮,未透露,武汉科创投
19,2014-07-31,淘名师,C轮,2000万美元,未透露
0,2014-07-31,一起作业,C轮,2000万美元,未透露
1,2014-07-31,娱梦游戏,A轮,数千万人民币,国金投资
2,2014-07-31,聪头金融,天使轮,数百万人民币,未透露
3,2014-07-31,冰雨游戏,天使轮,60万人民币,星辉互动娱乐
4,2014-07-31,EasyStack易捷思达,A轮,200万美元,蓝驰创投
5,2014-07-31,车300,天使轮,1000万人民币,五岳资本 华业天成(华诺创投)
6,2014-07-31,顺顺留学,天使轮,数百万人民币,IDG资本 黄海
7,2014-07-31,飞鱼科技,F轮-上市前,数千万人民币,光信资本
8,2014-07-31,杭州云造科技-智行车,天使轮,1000万人民币,银杏谷资本 梧桐树资本 米仓资本 太火鸟
9,2014-07-31,有人有戏,天使轮,数百万人民币,起源资本
10,2014-07-31,佳顺伟业CASUN,A轮,1000万人民币,北极光创投
11,2014-07-31,珍诚医药在线,A轮,1亿人民币,华睿投资
12,2014-07-31,去兜风,天使轮,100万人民币,安思晟投资ACEON
13,2014-07-30,鄂信钻石,新三板,未透露,未透露
14,2014-07-30,康堤股份,天使轮,200万人民币,未透露
15,2014-07-30,科朗,A轮,未透露,未透露
16,2014-07-30,试玩网,B轮,1000万人民币,红杉资本中国
17,2014-07-30,宽云视讯,A轮,未透露,启迪创投
18,2014-07-30,Smart360智享科技,A轮,数百万美元,DCM中国
19,2014-07-30,掌贝,Pre-A轮,100万美元,金沙江创投
0,2014-07-30,四海通,A轮,1000万人民币,创东方投资
1,2014-07-30,重庆火缘步甲,天使轮,数百万人民币,极客帮创投
2,2014-07-30,途虎养车网,B轮,数千万美元,君联资本 启明创投 李潇
3,2014-07-30,柠萌APP,天使轮,2000万人民币,天奇阿米巴创投
4,2014-07-30,优答,A轮,3000万人民币,腾讯 新东方
5,2014-07-30,果动方块,天使轮,数百万人民币,梅花天使创投 青山资本
6,2014-07-30,我去活动,天使轮,数百万人民币,未透露
7,2014-07-30,口语易,A轮,1000万人民币,华映资本 825新媒体产业基金
8,2014-07-30,松鼠互联,A轮,1000万美元,蓝驰创投
9,2014-07-30,the L热拉,天使轮,数百万人民币,未透露
10,2014-07-30,青岛果来果趣,天使轮,数百万人民币,未透露
11,2014-07-30,橙光,Pre-A轮,100万美元,创新工场 陈悦天
12,2014-07-30,appMagics,天使轮,数百万人民币,丰厚资本 王利杰
13,2014-07-29,复展科技,新三板,未透露,未透露
14,2014-07-29,晶合思动BlingStorm,B+轮,数千万人民币,腾讯
15,2014-07-29,北岸科技,B轮,数百万人民币,成都高投
16,2014-07-29,旷博生物,B轮,1000万人民币,启迪创投
17,2014-07-29,金科信息,新三板,数千万人民币,未透露
18,2014-07-29,乡亲直供,天使轮,数百万人民币,险峰长青
19,2014-07-29,巨人网,A轮,未透露,启迪创投
0,2014-07-28,吉美思,新三板,未透露,未透露
1,2014-07-28,圣泉集团,新三板,未透露,未透露
2,2014-07-28,松力生物,B轮,数千万人民币,启明创投
3,2014-07-28,易捷乐电商,天使轮,500万人民币,未透露
4,2014-07-28,众和工具,B轮,未透露,未透露
5,2014-07-28,GO购全球导购,天使轮,数百万人民币,金鼎资本
6,2014-07-28,悦畅游科技,天使轮,数百万人民币,游侠汇
7,2014-07-28,图灵机器人Turing OS,A轮,数千万人民币,威盛电子
8,2014-07-28,你好植物等蜂来,天使轮,1000万人民币,险峰长青 海丰至诚 京东金融千树资本
9,2014-07-28,极睿软件,天使轮,未透露,险峰长青
10,2014-07-28,妈妈计划,A轮,1000万人民币,未透露
11,2014-07-28,榜样,天使轮,数百万人民币,险峰长青 天使投资人王刚
12,2014-07-28,纳人网络,天使轮,数百万人民币,北软天使基金 大河创投
13,2014-07-26,中译语通,A轮,数千万人民币,中国出版集团
14,2014-07-26,一条视频,天使轮,数百万人民币,合鲸资本
15,2014-07-26,SideChef晒厨易,天使轮,数百万美元,合力投资 艾想投资 孔雀资本
16,2014-07-26,拼豆夜宵,Pre-A轮,数千万人民币,小马蜂创投 信天创投 蒋宇捷 朱拥华
17,2014-07-25,星际互娱IIESTAR,天使轮,未透露,未透露
18,2014-07-25,快乐聪明逗,天使轮,数百万人民币,未透露
19,2014-07-25,爱博诺德,天使轮,未透露,启迪创投
0,2014-07-25,比欧特,天使轮,未透露,启迪创投 银杏谷资本 王星石
1,2014-07-25,老虎证券,天使轮,数百万人民币,孝昌水木投资 点睛战略基金
2,2014-07-25,小西游戏,天使轮,数百万人民币,未透露
3,2014-07-25,百分点科技,C轮,2500万美元,高瓴资本
4,2014-07-24,三星生态,E轮,未透露,未透露
5,2014-07-24,硅易科技(易改),A轮,数千万人民币,好未来(学而思)
6,2014-07-24,我的实时保,天使轮,数百万人民币,银杏谷资本 王海霖
7,2014-07-24,麦开,A轮,500万人民币,天使湾
8,2014-07-23,风车教育,天使轮,数百万人民币,青松基金
9,2014-07-23,亿蜂网,A轮,数千万人民币,金浦投资
10,2014-07-23,长信畅中,新三板,未透露,未透露
11,2014-07-23,Adsailer帕尔加特,A轮,数千万人民币,酷宇通讯
12,2014-07-23,拓维思科技,天使轮,数百万人民币,启迪创投 力合清源
13,2014-07-23,沸腾时刻,A轮,1000万人民币,汉能投资
14,2014-07-23,礼物说,A轮,300万美元,红杉资本中国 英诺天使基金 和玉另类投资
15,2014-07-23,Coding扣钉网络,A轮,1000万人民币,IDG资本 余俊
16,2014-07-22,常熟汽饰,IPO上市,未透露,未透露
17,2014-07-22,iWork365移动办公,A轮,300万人民币,825新媒体产业基金
18,2014-07-22,初页,天使轮,数百万人民币,原子创投 BWVC泽厚资本
19,2014-07-22,Cloud7云起,天使轮,数百万人民币,原子创投 BWVC泽厚资本
0,2014-07-22,JUJU二次元,天使轮,数百万人民币,经纬中国 丛真
1,2014-07-22,微盟,A轮,3000万人民币,华映资本 825新媒体产业基金 王维玮
2,2014-07-21,先智创科,B轮,数千万人民币,经纬中国 华兴资本 海通证券
3,2014-07-21,融誉100,天使轮,未透露,未透露
4,2014-07-21,有鱼金融,天使轮,未透露,未透露
5,2014-07-21,法宝网,C轮,2600万人民币,方广资本 常春藤资本
6,2014-07-21,氧气听书,A轮,未透露,凤凰传媒 中文在线 新华网
7,2014-07-21,掌熙网络,天使轮,400万人民币,乐奕创投
8,2014-07-21,包租婆,天使轮,数百万人民币,未透露
9,2014-07-21,翔博科技,A轮,1500万人民币,联创永宣 坚果资本
10,2014-07-21,Boxintheship宝舟科技,A轮,未透露,启创资本
11,2014-07-21,小满科技,Pre-A轮,数百万人民币,真格基金 云天使基金 李剑威
12,2014-07-21,零禾谷网络,A轮,数千万人民币,腾讯
13,2014-07-21,广州云图动漫,A轮,500万人民币,星辉互动娱乐
14,2014-07-21,美天MeiToday,天使轮,数百万人民币,PreAngel 王利杰 顾浩
15,2014-07-21,单读科技,A轮,1000万美元,挚信资本
16,2014-07-19,景区宝,天使轮,数百万人民币,顺融资本
17,2014-07-19,VisualOps引众思源,A轮,数百万美元,红杉资本中国 李剑威
18,2014-07-19,蓝岸通讯,A轮,数千万人民币,英特尔投资Intel Capital
19,2014-07-19,二维火,A轮,数千万人民币,华创资本
0,2014-07-19,阅读星iBookStar,A轮,数千万人民币,华映资本 合力投资 825新媒体产业基金
1,2014-07-18,好易家,天使轮,数百万人民币,坚果资本
2,2014-07-18,零号线,A轮,数千万人民币,红杉资本中国
3,2014-07-18,数据米铺,种子轮,120万人民币,未透露
4,2014-07-18,泰久信息,B轮,4000万人民币,达晨创投
5,2014-07-18,珍房网,种子轮,100万人民币,创新谷Innovalley
6,2014-07-18,广东艾科,A轮,数千万人民币,海汇投资
7,2014-07-18,德美艺嘉,A轮,数千万人民币,未透露
8,2014-07-18,初心互动,天使轮,数百万人民币,险峰长青
9,2014-07-18,科通芯城,IPO上市,未透露,未透露
10,2014-07-17,萌小店,天使轮,未透露,北京奕铭投资
11,2014-07-17,绿麻雀,B轮,19.99亿人民币,未透露
12,2014-07-17,奶牛家,天使轮,数百万人民币,未透露
13,2014-07-17,上海庆科MXCHIP,A轮,数千万人民币,鼎锋资产
14,2014-07-17,新游互联NGDS,天使轮,数百万人民币,星河互联
15,2014-07-17,BellaBuy,天使轮,数百万人民币,梅花天使创投 青山资本
16,2014-07-17,山海乐游,天使轮,数百万人民币,IDG资本 CA创投
17,2014-07-17,Hortor Games,A轮,250万美元,启明创投
18,2014-07-17,e家帮,天使轮,数百万人民币,创新谷Innovalley
19,2014-07-16,全民暴击王,天使轮,数百万人民币,德迅投资
0,2014-07-16,南菱汽车,新三板,未透露,未透露
1,2014-07-16,莱特司,E轮,1200万人民币,深创投
2,2014-07-16,不羁科技,天使轮,500万人民币,未透露
3,2014-07-16,美丫化妆,天使轮,数百万人民币,有成资本
4,2014-07-16,趣拍APP,A轮,数千万人民币,阿里巴巴 蚂蚁金服(阿里巴巴)
5,2014-07-16,慧算账,天使轮,数百万人民币,未透露
6,2014-07-16,礼多多,A轮,1000万人民币,华盖资本 鹿炳辉
7,2014-07-15,全景旅游,天使轮,未透露,涌铧投资
8,2014-07-15,齐思游戏,A轮,796万人民币,联创永宣
9,2014-07-15,太空科技,战略投资,未透露,深创投
10,2014-07-15,创米科技,A轮,数千万人民币,小米科技
11,2014-07-15,送TA喜欢,天使轮,未透露,银杏谷资本
12,2014-07-15,Rokk玩咖相机,天使轮,120万美元,北极光创投 姜皓天
13,2014-07-15,BitVC,天使轮,未透露,真格基金
14,2014-07-15,大成天下,B轮,数千万人民币,腾讯
15,2014-07-15,萌奇文化,天使轮,数百万人民币,未透露
16,2014-07-15,元趣信息,天使轮,数百万人民币,歌石投资 启嘉创投 俞彦
17,2014-07-15,找塑料,天使轮,1000万人民币,经纬中国 真顺基金
18,2014-07-15,点点客,A轮,2500万人民币,艾云创投
19,2014-07-14,尚武机电,A轮,未透露,分享投资
0,2014-07-14,雷特科技,B轮,数千万人民币,中科招商
1,2014-07-14,唐小厨,A轮,数千万人民币,未透露
2,2014-07-14,石头人,天使轮,数百万人民币,坚果创投
3,2014-07-14,校妆网,A轮,数千万人民币,未透露
4,2014-07-14,览酷科技,天使轮,数百万人民币,易一天使
5,2014-07-14,河狸家美甲,A轮,3000万人民币,IDG资本 李丰
6,2014-07-14,南京零号线,A轮,数百万美元,红杉资本中国 戈壁创投 钟鼎创投
7,2014-07-14,贴贴科技,A轮,300万美元,红杉资本中国 英诺天使基金 和玉另类投资
8,2014-07-13,欧华美科,A轮,3000万美元,弘晖资本
9,2014-07-13,拼豆夜宵,天使轮,数百万人民币,中路资本
10,2014-07-13,掌上药店,A轮,1000万美元,红杉资本中国
11,2014-07-13,莫比,天使轮,数百万人民币,Cherubic Ventures心元资本 贵格天使 滑雪
12,2014-07-13,赞赞,天使轮,未透露,未透露
13,2014-07-13,妆媒体,天使轮,数百万人民币,丰厚资本
14,2014-07-13,仁仁分期,天使轮,数百万人民币,天使投资人王刚
15,2014-07-13,罗计物流,A轮,300万美元,IDG资本
16,2014-07-13,猫酷,天使轮,数百万人民币,深创投
17,2014-07-13,爱钱帮,A轮,1000万人民币,盛大资本 叶蕙芳
18,2014-07-12,白龙马汽车,天使轮,1000万人民币,创盈投资
19,2014-07-12,MarsTV耀宇文化传媒,A轮,1000万美元,未透露
0,2014-07-12,一亩田,B轮,2000万美元,红杉资本中国 光信资本
1,2014-07-12,OtakuGames馨诚明德网络,天使轮,数百万人民币,真格基金
2,2014-07-12,白鲸出海,天使轮,数百万人民币,梅花天使创投
3,2014-07-12,楼里,种子轮,数百万人民币,金沙江创投 华欧创投基金
4,2014-07-12,3空间找装修,天使轮,数百万人民币,未透露
5,2014-07-12,梅子淘源,天使轮,数百万人民币,未透露
6,2014-07-12,虫洞语音助手,A轮,未透露,未透露
7,2014-07-12,在首尔旅游网,天使轮,68万美元,K CUBE VENTURES
8,2014-07-12,海玩网,A轮,500万美元,红杉资本中国 源码资本
9,2014-07-11,平原智能,新三板,未透露,未透露
10,2014-07-11,沙漏游戏,天使轮,数百万人民币,泰岳梧桐资本
11,2014-07-11,趣拍云,A轮,3000万人民币,阿里巴巴
12,2014-07-11,优脉财富汇,天使轮,100万人民币,今日投资
13,2014-07-11,深圳珠宝网,天使轮,未透露,未透露
14,2014-07-11,巴别鸟,天使轮,数百万人民币,戈壁创投 盈动资本 何超怡
15,2014-07-11,罗计物流,天使轮,500万人民币,真格基金
16,2014-07-11,流程云平台,A轮,数千万人民币,元禾控股
17,2014-07-11,GeGe APP,天使轮,数千万人民币,创新工场 真格基金 邱浩
18,2014-07-10,郑煤机,IPO上市后,数千万人民币,深创投
19,2014-07-10,徕兹光电科技,A轮,未透露,未透露
0,2014-07-10,东方帝维,A轮,2000万人民币,吉富创投
1,2014-07-10,MYOTee脸萌,A轮,1000万人民币,IDG资本 光速中国
2,2014-07-10,京贷网,A轮,未透露,浚源资本
3,2014-07-10,知识印象,天使轮,100万美元,联想之星
4,2014-07-10,新材料在线,A轮,数千万人民币,启赋资本 王长振
5,2014-07-10,考拉超级课堂,A轮,数千万人民币,易思博
6,2014-07-10,三好网,天使轮,1300万人民币,磐谷创投
7,2014-07-10,YKSUIT雅库男装,A轮,数千万人民币,国泰创投
8,2014-07-10,YT云图,天使轮,1000万人民币,未透露
9,2014-07-09,整点科技,种子轮,数百万人民币,乐搏资本 太火鸟
10,2014-07-09,薇诺娜,天使轮,数千万人民币,红杉资本中国
11,2014-07-09,平南云学习,A轮,数千万人民币,宽带资本CBC
12,2014-07-08,tstudy,A轮,未透露,未透露
13,2014-07-08,大洋泊车,A轮,数千万人民币,未透露
14,2014-07-08,涂吧网,天使轮,未透露,险峰长青
15,2014-07-08,暮色森林科技,天使轮,未透露,源码资本
16,2014-07-08,码隆科技,天使轮,1200万人民币,达晨创投 远镜创投 杜宇村
17,2014-07-08,迪信通,IPO上市,数亿港元,未透露
18,2014-07-07,互联网分析沙龙,天使轮,未透露,未透露
19,2014-07-07,优萃生物Urtekram,天使轮,数百万人民币,亚商资本 首业君京投资
0,2014-07-07,Feel运动社区,天使轮,数百万人民币,真格基金
1,2014-07-07,美立知mlizhi,Pre-A轮,120万人民币,未透露
2,2014-07-07,世纪睿科,IPO上市,2.52亿港元,未透露
3,2014-07-07,玉米科技,天使轮,未透露,策源创投
4,2014-07-07,回车科技,天使轮,200万人民币,华旦天使投资
5,2014-07-07,Hihey艺术网,A轮,1亿人民币,深创投
6,2014-07-06,苏州智华,A轮,1100万人民币,达晨创投 石东华
